Pokédex Number,Pokémon Name,Types,Image URL,Abilities,Moves,Description
947.0,Brambleghast,"['Grass', 'Ghost']",https://img.pokemondb.net/sprites/scarlet-violet/normal/brambleghast.png,"['wind-rider', 'infiltrator']","['disable', 'hyper-beam', 'absorb', 'mega-drain', 'leech-seed', 'solar-beam', 'night-shade', 'confuse-ray', 'defense-curl', 'rest', 'substitute', 'thief', 'curse', 'spite', 'protect', 'scary-face', 'spikes', 'giga-drain', 'endure', 'rollout', 'sleep-talk', 'pain-split', 'rapid-spin', 'shadow-ball', 'beat-up', 'facade', 'astonish', 'bullet-seed', 'block', 'seed-bomb', 'energy-ball', 'giga-impact', 'shadow-sneak', 'leaf-storm', 'power-whip', 'grass-knot', 'hex', 'phantom-force', 'grassy-terrain', 'infestation', 'strength-sap', 'grassy-glide', 'skitter-smack', 'poltergeist', 'tera-blast', 'pounce', 'trailblaze']",—
948.0,Toedscool,"['Ground', 'Grass']",https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscool.png,"['mycelium-might', 'mycelium-might']","['tackle', 'wrap', 'supersonic', 'absorb', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'poison-powder', 'stun-spore', 'toxic', 'screech', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'spore', 'rest', 'substitute', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'spikes', 'giga-drain', 'endure', 'sleep-talk', 'pain-split', 'rapid-spin', 'rain-dance', 'mirror-coat', 'taunt', 'knock-off', 'tickle', 'bullet-seed', 'mud-shot', 'magical-leaf', 'acupressure', 'toxic-spikes', 'seed-bomb', 'energy-ball', 'earth-power', 'flash-cannon', 'trick-room', 'leaf-storm', 'power-whip', 'grass-knot', 'venoshock', 'rage-powder', 'acid-spray', 'foul-play', 'hex', 'grassy-terrain', 'dazzling-gleam', 'lunge', 'grassy-glide', 'tera-blast', 'trailblaze']","Pawmi, Pawmo, and Pawmot aremarmot-like Pokémon.[44]They highly resemblePikachuin terms of design, which is part of a recurring series design tradition.[45]Pawmi's cheeks contain weak electrical sacs that transfer static electricity to its palms.[44]Pawmi evolves into Pawmo, and then Pawmot.[45][46]"
949.0,Toedscruel,"['Ground', 'Grass']",https://img.pokemondb.net/sprites/scarlet-violet/normal/toedscruel.png,"['mycelium-might', 'mycelium-might']","['tackle', 'wrap', 'supersonic', 'hyper-beam', 'absorb', 'mega-drain', 'growth', 'solar-beam', 'poison-powder', 'stun-spore', 'toxic', 'screech', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'spore', 'rest', 'substitute', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'spikes', 'giga-drain', 'endure', 'sleep-talk', 'pain-split', 'rain-dance', 'taunt', 'knock-off', 'bullet-seed', 'mud-shot', 'magical-leaf', 'toxic-spikes', 'seed-bomb', 'energy-ball', 'earth-power', 'giga-impact', 'flash-cannon', 'trick-room', 'leaf-storm', 'power-whip', 'grass-knot', 'venoshock', 'acid-spray', 'foul-play', 'hex', 'reflect-type', 'grassy-terrain', 'dazzling-gleam', 'lunge', 'grassy-glide', 'skitter-smack', 'tera-blast', 'trailblaze']",Pawmot (#923)
950.0,Klawf,['Rock'],https://img.pokemondb.net/sprites/scarlet-violet/normal/klawf.png,"['anger-shell', 'shell-armor', 'regenerator']","['guillotine', 'swords-dance', 'body-slam', 'take-down', 'hyper-beam', 'rock-throw', 'dig', 'harden', 'crabhammer', 'rest', 'rock-slide', 'substitute', 'thief', 'flail', 'reversal', 'protect', 'scary-face', 'mud-slap', 'sandstorm', 'endure', 'sleep-talk', 'metal-claw', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'helping-hand', 'brick-break', 'knock-off', 'endeavor', 'rock-tomb', 'iron-defense', 'mud-shot', 'rock-blast', 'fling', 'x-scissor', 'power-gem', 'earth-power', 'giga-impact', 'shadow-claw', 'stone-edge', 'stealth-rock', 'smack-down', 'bulldoze', 'high-horsepower', 'throat-chop', 'stomping-tantrum', 'meteor-beam', 'skitter-smack', 'tera-blast', 'trailblaze', 'temper-flare']",—
951.0,Capsakid,['Grass'],https://img.pokemondb.net/sprites/scarlet-violet/normal/capsakid.png,"['chlorophyll', 'insomnia', 'klutz']","['headbutt', 'take-down', 'leer', 'bite', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'rest', 'super-fang', 'substitute', 'thief', 'protect', 'sandstorm', 'giga-drain', 'endure', 'rollout', 'sleep-talk', 'sunny-day', 'crunch', 'facade', 'helping-hand', 'ingrain', 'endeavor', 'bullet-seed', 'magical-leaf', 'worry-seed', 'seed-bomb', 'energy-ball', 'zen-headbutt', 'leaf-storm', 'grass-knot', 'rage-powder', 'grassy-terrain', 'leafage', 'stomping-tantrum', 'grassy-glide', 'tera-blast', 'trailblaze']","Tandemaus and Maushold are a pair ofmouse-like Pokémon. Unlike most Pokémon, the pair are made up of multiple individuals, with Tandemaus consisting of a pair of Pokémon.[47][48]When Tandemaus evolves into Maushold, Maushold gains either one or two children, nicknamed ""Family of Three"" and ""Family of Four"", respectively. Maushold's Family of Three form is more rare than its Family of Four form.[49]They have been noted for their battling power, with Maushold's ""Population Bomb"" attack causing high damage in comparison to other attacks.[50][51][52]"
952.0,Scovillain,"['Grass', 'Fire']",https://img.pokemondb.net/sprites/scarlet-violet/normal/scovillain.png,"['chlorophyll', 'insomnia', 'moody']","['headbutt', 'take-down', 'leer', 'bite', 'flamethrower', 'hyper-beam', 'growth', 'razor-leaf', 'solar-beam', 'fire-blast', 'rest', 'super-fang', 'substitute', 'thief', 'protect', 'scary-face', 'sandstorm', 'giga-drain', 'endure', 'sleep-talk', 'sunny-day', 'crunch', 'will-o-wisp', 'facade', 'helping-hand', 'endeavor', 'overheat', 'bullet-seed', 'magical-leaf', 'worry-seed', 'seed-bomb', 'energy-ball', 'giga-impact', 'fire-fang', 'zen-headbutt', 'leaf-storm', 'grass-knot', 'grassy-terrain', 'leafage', 'stomping-tantrum', 'grassy-glide', 'burning-jealousy', 'lash-out', 'tera-blast', 'spicy-extract', 'trailblaze', 'temper-flare']",—
953.0,Rellor,['Bug'],https://img.pokemondb.net/sprites/scarlet-violet/normal/rellor.png,"['compound-eyes', 'shed-skin']","['sand-attack', 'tackle', 'take-down', 'dig', 'recover', 'defense-curl', 'leech-life', 'rest', 'substitute', 'thief', 'protect', 'sludge-bomb', 'mud-slap', 'endure', 'rollout', 'sleep-talk', 'memento', 'facade', 'weather-ball', 'rock-tomb', 'cosmic-power', 'iron-defense', 'mud-shot', 'fling', 'x-scissor', 'bug-buzz', 'gunk-shot', 'bug-bite', 'struggle-bug', 'lunge', 'skitter-smack', 'tera-blast', 'pounce']","Fidough is adough-themeddog-like Pokémon. It is protected by chefs due to the valuableyeastit exhales.[53]Fidough can puff up their bodies to make themselves more intimidating to opponents.[54]Fidough was later made available in real life as a bread-based snack.[55]Dachsbun is apastry-themed dog-like Pokémon. It evolves from Fidough.[56]Its name comes from ""dachshund"" and ""bun.""[57]Fidough and Dachsbun were both designed by Mari Shimazaki, who is known for her work on theBayonettaseries.[58]"
954.0,Rabsca,"['Bug', 'Psychic']",https://img.pokemondb.net/sprites/scarlet-violet/normal/rabsca.png,"['synchronize', 'telepathy']","['sand-attack', 'tackle', 'take-down', 'psybeam', 'hyper-beam', 'dig', 'confusion', 'psychic', 'confuse-ray', 'defense-curl', 'light-screen', 'reflect', 'leech-life', 'rest', 'substitute', 'thief', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'rollout', 'sleep-talk', 'safeguard', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'facade', 'trick', 'skill-swap', 'imprison', 'weather-ball', 'rock-tomb', 'extrasensory', 'iron-defense', 'mud-shot', 'calm-mind', 'gravity', 'fling', 'power-swap', 'guard-swap', 'x-scissor', 'bug-buzz', 'power-gem', 'energy-ball', 'earth-power', 'giga-impact', 'zen-headbutt', 'trick-room', 'gunk-shot', 'bug-bite', 'psyshock', 'electro-ball', 'stored-power', 'struggle-bug', 'dazzling-gleam', 'psychic-terrain', 'lunge', 'speed-swap', 'expanding-force', 'skitter-smack', 'poltergeist', 'tera-blast', 'revival-blessing', 'pounce', 'psychic-noise']",—
955.0,Flittle,['Psychic'],https://img.pokemondb.net/sprites/scarlet-violet/normal/flittle.png,"['anticipation', 'frisk', 'speed-boost']","['take-down', 'growl', 'psybeam', 'peck', 'confusion', 'psychic', 'hypnosis', 'agility', 'quick-attack', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'rest', 'substitute', 'thief', 'protect', 'mud-slap', 'sandstorm', 'endure', 'sleep-talk', 'baton-pass', 'rain-dance', 'sunny-day', 'uproar', 'facade', 'helping-hand', 'trick', 'skill-swap', 'calm-mind', 'roost', 'pluck', 'u-turn', 'seed-bomb', 'zen-headbutt', 'trick-room', 'psyshock', 'foul-play', 'stored-power', 'ally-switch', 'disarming-voice', 'baby-doll-eyes', 'psychic-terrain', 'tera-blast', 'pounce']","Smoliv is anolive-like Pokémon. The fruit on top of its head stores a bitter, yet nutritious oil, which Smoliv produces in its body. Its name comes from ""small"" and ""olive"".[59]Smoliv grew popular among fans due to its anxious personality andnaming.[59][60][61]Smoliv evolves into Dolliv, which then evolves into Arboliva. Arboliva resembles an entire olive tree.[62]A significantly larger Arboliva appeared in thePokémonanime, where it was owned in the series' narrative by Lucius, a powerful trainer from the distant past.[63]"
956.0,Espathra,['Psychic'],https://img.pokemondb.net/sprites/scarlet-violet/normal/espathra.png,"['opportunist', 'frisk', 'speed-boost']","['body-slam', 'take-down', 'double-edge', 'growl', 'psybeam', 'hyper-beam', 'peck', 'drill-peck', 'low-kick', 'confusion', 'psychic', 'agility', 'quick-attack', 'night-shade', 'confuse-ray', 'light-screen', 'reflect', 'swift', 'rest', 'substitute', 'thief', 'protect', 'mud-slap', 'sandstorm', 'endure', 'sleep-talk', 'baton-pass', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'uproar', 'facade', 'helping-hand', 'trick', 'skill-swap', 'feather-dance', 'hyper-voice', 'aerial-ace', 'calm-mind', 'pluck', 'u-turn', 'last-resort', 'seed-bomb', 'energy-ball', 'brave-bird', 'giga-impact', 'zen-headbutt', 'flash-cannon', 'trick-room', 'psyshock', 'foul-play', 'stored-power', 'hex', 'disarming-voice', 'dazzling-gleam', 'baby-doll-eyes', 'psychic-terrain', 'expanding-force', 'tera-blast', 'lumina-crash', 'pounce']",Arboliva (#930)
957.0,Tinkatink,"['Fairy', 'Steel']",https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatink.png,"['mold-breaker', 'own-tempo', 'pickpocket']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect', 'metronome', 'rest', 'rock-slide', 'substitute', 'thief', 'protect', 'sweet-kiss', 'endure', 'sleep-talk', 'encore', 'metal-claw', 'rock-smash', 'fake-out', 'flatter', 'facade', 'helping-hand', 'knock-off', 'endeavor', 'skill-swap', 'astonish', 'fake-tears', 'rock-tomb', 'metal-sound', 'covet', 'feint', 'fling', 'flash-cannon', 'stone-edge', 'stealth-rock', 'foul-play', 'quash', 'draining-kiss', 'play-rough', 'fairy-wind', 'baby-doll-eyes', 'ice-hammer', 'brutal-swing', 'steel-beam', 'skitter-smack', 'tera-blast', 'pounce']",—
958.0,Tinkatuff,"['Fairy', 'Steel']",https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkatuff.png,"['mold-breaker', 'own-tempo', 'pickpocket']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect', 'metronome', 'rest', 'rock-slide', 'substitute', 'thief', 'protect', 'sweet-kiss', 'endure', 'sleep-talk', 'encore', 'metal-claw', 'rock-smash', 'fake-out', 'flatter', 'facade', 'helping-hand', 'brick-break', 'knock-off', 'endeavor', 'skill-swap', 'astonish', 'fake-tears', 'rock-tomb', 'metal-sound', 'covet', 'fling', 'flash-cannon', 'stone-edge', 'stealth-rock', 'foul-play', 'draining-kiss', 'play-rough', 'fairy-wind', 'baby-doll-eyes', 'brutal-swing', 'steel-beam', 'skitter-smack', 'tera-blast', 'pounce']","Squawkabilly is aparrot-like Pokémon.[64]It comes with four different colors ofplummage: green, yellow, blue, and white, with each color having their own individual personality. Each color also has different in-battle ""abilities"", passive skills that provide benefits in battle.[65]Its name is a combination of the words ""rockabilly"" and ""squawk"".[57]Flocks of Squawkabilly are used by the ""Flying Taxi"" service in-game, which allows players tofast travelto locations they have visited, replacingCorviknight, which took on the role inPokémon SwordandShield.[66]"
959.0,Tinkaton,"['Fairy', 'Steel']",https://img.pokemondb.net/sprites/scarlet-violet/normal/tinkaton.png,"['mold-breaker', 'own-tempo', 'pickpocket']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect', 'metronome', 'rest', 'rock-slide', 'substitute', 'thief', 'protect', 'sweet-kiss', 'endure', 'sleep-talk', 'encore', 'metal-claw', 'rock-smash', 'fake-out', 'flatter', 'facade', 'helping-hand', 'brick-break', 'knock-off', 'endeavor', 'skill-swap', 'astonish', 'fake-tears', 'rock-tomb', 'metal-sound', 'covet', 'fling', 'flash-cannon', 'stone-edge', 'stealth-rock', 'smack-down', 'heavy-slam', 'foul-play', 'bulldoze', 'draining-kiss', 'play-rough', 'fairy-wind', 'baby-doll-eyes', 'brutal-swing', 'steel-beam', 'skitter-smack', 'tera-blast', 'pounce', 'gigaton-hammer', 'hard-press']","Nacli, Naclstack, and Garganacl aresalt-like Pokémon. Their names are derived from ""NaCl"", the chemical formula forsodium chloride(table salt).[67]Nacli evolves into Naclstack, and then into Garganacl.[68]Asalt shakerbased on Nacli was later produced.[67]"
960.0,Wiglett,['Water'],https://img.pokemondb.net/sprites/scarlet-violet/normal/wiglett.png,"['gooey', 'rattled', 'sand-veil']","['slam', 'sand-attack', 'headbutt', 'wrap', 'take-down', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'dig', 'agility', 'swift', 'rest', 'substitute', 'protect', 'mud-slap', 'sandstorm', 'endure', 'sleep-talk', 'rain-dance', 'whirlpool', 'memento', 'facade', 'helping-hand', 'muddy-water', 'mud-shot', 'water-pulse', 'sucker-punch', 'earth-power', 'aqua-jet', 'foul-play', 'final-gambit', 'bulldoze', 'throat-chop', 'stomping-tantrum', 'liquidation', 'tera-blast', 'chilling-water']",Garganacl (#934)
961.0,Wugtrio,['Water'],https://img.pokemondb.net/sprites/scarlet-violet/normal/wugtrio.png,"['gooey', 'rattled', 'sand-veil']","['slam', 'sand-attack', 'headbutt', 'wrap', 'take-down', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'dig', 'agility', 'swift', 'rest', 'substitute', 'protect', 'mud-slap', 'sandstorm', 'endure', 'sleep-talk', 'pain-split', 'rain-dance', 'whirlpool', 'facade', 'helping-hand', 'muddy-water', 'mud-shot', 'water-pulse', 'sucker-punch', 'earth-power', 'giga-impact', 'aqua-jet', 'foul-play', 'bulldoze', 'throat-chop', 'stomping-tantrum', 'liquidation', 'tera-blast', 'triple-dive', 'chilling-water']",—
962.0,Bombirdier,"['Flying', 'Dark']",https://img.pokemondb.net/sprites/scarlet-violet/normal/bombirdier.png,"['big-pecks', 'keen-eye', 'rocky-payload']","['wing-attack', 'whirlwind', 'fly', 'take-down', 'leer', 'hyper-beam', 'peck', 'rock-throw', 'sky-attack', 'rock-slide', 'substitute', 'thief', 'curse', 'protect', 'scary-face', 'icy-wind', 'sandstorm', 'endure', 'sleep-talk', 'rain-dance', 'sunny-day', 'psych-up', 'heat-wave', 'torment', 'memento', 'facade', 'taunt', 'knock-off', 'endeavor', 'feather-dance', 'hyper-voice', 'air-cutter', 'rock-tomb', 'aerial-ace', 'rock-blast', 'roost', 'pluck', 'tailwind', 'u-turn', 'payback', 'sucker-punch', 'dark-pulse', 'air-slash', 'power-gem', 'brave-bird', 'giga-impact', 'nasty-plot', 'stone-edge', 'stealth-rock', 'hone-claws', 'foul-play', 'acrobatics', 'drill-run', 'hurricane', 'snarl', 'parting-shot', 'power-trip', 'lash-out', 'dual-wingbeat', 'tera-blast']","Charcadet is a small, humanoid Pokémon which appears to be based on bothcharcoalandsquires.[69]It can evolve into two other Pokémon, Armarouge and Ceruledge, which require special items only found inScarletandViolet, respectively - the Auspicious Armor (found inScarlet) will evolve it into Armarouge, which specializes in ranged projectile attacks, while the Malicious Armor (found inViolet) will evolve it into Ceruledge, which specializes in close-range blade attacks.[70]"
963.0,Finizen,['Water'],https://img.pokemondb.net/sprites/scarlet-violet/normal/finizen.png,"['water-veil', 'water-veil']","['body-slam', 'take-down', 'supersonic', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'counter', 'agility', 'haze', 'focus-energy', 'waterfall', 'swift', 'rest', 'substitute', 'protect', 'icy-wind', 'endure', 'charm', 'sleep-talk', 'encore', 'rain-dance', 'psych-up', 'facade', 'helping-hand', 'dive', 'astonish', 'tickle', 'bounce', 'water-pulse', 'fling', 'aqua-tail', 'zen-headbutt', 'aqua-jet', 'double-hit', 'acrobatics', 'disarming-voice', 'draining-kiss', 'boomburst', 'liquidation', 'tera-blast', 'chilling-water']",—
964.0,Palafin,['Water'],https://img.pokemondb.net/sprites/scarlet-violet/normal/palafin.png,"['zero-to-hero', 'zero-to-hero']","['ice-punch', 'body-slam', 'take-down', 'supersonic', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'agility', 'haze', 'focus-energy', 'waterfall', 'swift', 'rest', 'substitute', 'reversal', 'protect', 'icy-wind', 'outrage', 'endure', 'charm', 'sleep-talk', 'encore', 'rain-dance', 'psych-up', 'whirlpool', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'endeavor', 'dive', 'hyper-voice', 'astonish', 'bulk-up', 'water-pulse', 'close-combat', 'fling', 'aura-sphere', 'aqua-tail', 'drain-punch', 'focus-blast', 'giga-impact', 'zen-headbutt', 'iron-head', 'grass-knot', 'aqua-jet', 'double-hit', 'acrobatics', 'disarming-voice', 'draining-kiss', 'throat-chop', 'liquidation', 'flip-turn', 'wave-crash', 'tera-blast', 'jet-punch', 'chilling-water', 'hard-press']",—
